Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
37,12238.8,3,3,5,42,0,3,13,0,27,5,8,234,133,32,0,0,16,0,5,28,3,11
38,12552.9,5,0,11,70,0,3,11,0,14,24,3,249,108,27,0,0,16,5,5,29,0,11
39,12708.6,5,3,15,66,3,3,13,0,20,5,5,255,77,26,0,0,15,5,10,33,3,8
40,12863.2,3,3,6,213,0,3,12,0,21,15,0,243,36,27,0,0,18,6,9,52,9,12
41,13017.8,0,0,5,232,0,0,5,0,3,0,3,206,36,13,0,0,13,3,3,33,3,5
42,13176.2,3,3,18,312,0,3,6,0,6,3,3,188,18,15,0,0,6,3,3,65,6,18
43,13414.2,2,0,5,227,0,2,9,0,19,2,14,127,42,24,0,0,9,7,12,67,2,25
44,13733.8,0,2,39,23,0,8,10,0,39,0,4,174,23,54,0,0,15,10,31,143,20,68
45,14365.4,0,0,17,23,0,16,6,0,6,0,3,153,37,41,0,0,3,6,105,95,12,64
46,14992.2,0,0,22,6,0,10,0,0,8,0,2,110,26,17,0,0,2,4,12,93,4,30
47,15616.1,0,0,23,9,0,9,4,0,9,0,2,84,23,9,0,0,2,2,5,73,9,40
48,16159.9,0,0,13,18,0,8,3,0,3,0,0,170,34,20,0,0,0,3,15,175,8,54
49,16636.5,0,0,9,18,0,13,0,0,0,0,0,54,13,19,0,0,3,3,8,124,19,23
50,17111.8,2,0,2,68,0,28,8,0,7,0,2,82,16,9,0,0,2,9,18,355,17,40
1,129.4,6,14,10,90,3,3,5,20,0,1,3,24,211,22,1,24,8,4,28,1,0,10
2,217.1,5,13,13,115,1,0,2,18,0,1,4,22,185,20,1,25,5,3,31,4,1,19
3,327.6,4,14,16,101,1,0,4,30,0,0,7,12,248,33,2,14,9,3,16,1,1,7
4,438.7,5,12,7,112,1,0,7,16,0,1,5,20,285,11,1,23,5,0,3,3,2,3
5,615.4,3,7,8,72,1,1,9,5,0,1,3,8,344,34,1,3,10,0,10,5,0,6
6,2387.1,3,8,9,88,1,1,5,12,0,1,6,8,357,29,1,14,3,4,2,4,2,3
7,2452.9,2,9,15,96,0,1,4,11,0,0,10,5,322,21,0,15,6,2,2,7,1,2
8,2611.9,12,13,19,129,1,6,1,11,0,3,13,20,460,46,1,8,10,1,10,4,4,8
9,2856,2,7,14,103,2,2,6,15,0,0,6,16,420,34,1,21,15,0,5,7,2,2
10,3161,2,6,10,98,1,0,5,5,0,1,4,7,328,19,0,12,4,0,6,3,0,5
11,3468.7,2,14,24,132,2,3,10,6,0,1,12,9,537,43,1,9,12,1,7,10,3,3
12,3792.7,3,6,14,60,2,0,20,1,0,3,6,9,326,34,0,3,11,0,0,6,2,4
13,4127.4,7,14,28,116,2,2,6,6,0,2,16,13,598,42,1,11,8,1,12,11,0,11
14,4445,4,8,12,37,1,2,16,4,0,3,13,8,370,32,1,9,12,0,5,3,2,10
15,4759.8,1,6,20,79,3,4,3,2,0,2,13,7,550,48,1,26,20,3,13,7,4,16
16,5070.8,1,7,7,33,1,0,8,1,0,2,7,5,414,40,0,24,6,0,14,12,1,11
17,5384.6,2,3,11,38,1,3,9,5,0,2,13,10,578,50,0,43,20,1,16,6,4,7
18,5694.5,0,2,6,18,2,2,9,1,0,1,12,5,426,32,0,8,6,3,6,2,0,4
19,5908,2,7,15,53,1,1,1,1,0,3,16,5,741,57,0,8,26,3,9,2,2,7
20,6215.5,0,6,13,43,4,3,5,2,0,2,21,7,753,49,0,6,14,2,11,7,1,7
21,6505.7,4,3,13,38,0,3,1,0,0,0,17,4,605,44,1,1,13,3,7,9,2,5
22,6768.2,2,4,8,23,2,3,6,0,0,1,15,2,459,33,0,1,12,1,6,5,0,6
23,7002.3,1,2,4,26,0,1,5,3,0,0,7,2,453,25,0,1,17,1,8,6,0,9
24,7236,7,3,7,45,1,3,7,1,0,2,26,6,713,45,0,0,30,8,13,11,4,4
25,7531.4,2,3,12,57,0,2,1,0,0,0,15,9,632,26,0,0,14,9,22,4,2,9
26,7792.8,3,1,6,30,1,1,3,0,0,2,7,4,516,15,0,0,18,1,8,4,1,4
27,8033.2,9,2,5,89,2,3,4,0,0,3,23,14,728,25,1,0,34,6,20,5,1,5
28,8275.6,8,3,9,82,0,3,0,1,0,1,25,15,556,26,1,0,16,5,9,6,4,5
29,8515.2,10,2,8,79,1,2,1,0,0,2,15,20,633,29,1,0,5,4,11,2,2,5
30,8752.2,4,0,11,42,2,2,0,0,0,0,11,18,377,23,0,1,6,6,11,10,0,6
31,8898.9,6,0,4,38,0,0,0,0,0,0,9,18,453,25,1,0,15,8,17,17,1,7
32,9001.1,4,3,7,31,0,0,1,0,0,0,6,13,442,15,0,0,13,3,9,6,0,5
33,9150.2,6,0,5,31,2,0,1,0,0,4,5,23,539,30,1,1,13,1,6,4,1,2
34,9304.5,6,2,1,24,2,2,0,0,0,2,10,28,431,23,0,0,9,1,7,10,0,7
35,9765.2,4,2,1,24,4,0,0,0,0,2,14,31,445,24,0,0,26,3,2,9,0,15
36,9920.8,2,1,2,22,2,1,0,0,0,2,17,29,433,34,0,0,12,6,5,11,0,3
37,10073.9,3,1,1,18,5,3,0,0,0,3,10,45,714,53,0,0,18,1,7,15,0,3
38,10230.8,1,1,2,13,2,1,0,0,0,2,10,42,561,17,0,0,17,1,4,20,3,3
39,10389.7,3,2,0,10,2,2,2,0,0,2,19,91,268,49,0,0,17,2,8,32,1,3
40,10543.3,5,2,3,27,10,0,0,0,0,5,19,297,261,69,0,0,17,3,10,44,6,5
41,10697.7,1,0,0,10,5,3,1,0,0,2,12,182,200,68,0,0,33,2,15,39,1,2
42,10855.4,2,2,1,24,4,4,0,0,0,6,30,151,239,40,1,0,28,3,6,35,3,7
1,-39.7,3,9,16,99,1,1,0,1,4,6,2,1,92,16,0,37,9,0,14,1,1,9
2,60.2,9,5,15,164,0,1,0,0,3,5,2,1,109,15,1,87,8,2,23,2,2,6
3,112.3,3,6,14,128,0,2,0,1,10,6,5,5,105,28,1,56,12,3,20,1,4,12
4,265.3,3,8,8,84,2,3,0,0,3,5,3,2,113,14,1,65,1,4,4,1,1,9
5,571.4,1,3,7,103,0,1,0,0,3,3,2,2,92,21,0,58,5,3,3,5,2,4
6,777,1,6,10,76,0,2,0,0,6,0,1,1,106,7,1,48,6,0,3,3,0,7
7,983.3,1,5,8,100,2,3,0,0,6,3,5,3,115,16,1,50,9,0,1,9,4,3
8,1089.6,3,2,7,99,0,0,0,0,7,4,5,1,121,12,0,43,11,1,2,5,2,3
9,1312.4,4,8,17,81,1,1,0,0,6,2,3,3,141,21,0,16,5,1,6,6,2,4
10,1751.8,2,3,7,79,1,0,0,0,6,4,3,2,184,16,2,31,6,0,0,2,1,9
11,1872.7,4,0,28,62,1,4,0,1,16,2,5,1,157,21,1,18,12,0,2,4,1,7
12,2089.5,2,2,23,43,0,3,0,1,2,1,4,0,137,19,1,21,6,1,0,4,3,8
13,2145.4,3,5,7,84,1,0,0,0,6,0,1,2,37,12,2,5,6,0,2,1,2,2
14,2201.2,4,8,11,97,0,0,0,1,7,0,5,1,141,14,2,28,7,1,0,1,3,3
15,2257.1,3,5,10,92,0,0,0,0,3,2,2,6,170,21,1,33,7,1,2,1,2,4
16,2312.4,2,5,17,62,0,1,0,1,4,4,3,3,147,11,0,34,8,2,3,2,2,4
17,2385.7,0,4,8,72,0,1,0,1,4,2,4,1,160,15,1,39,6,1,0,1,3,2
18,2440.9,4,3,11,79,1,0,0,0,3,2,1,0,163,11,2,31,8,3,0,3,3,0
19,2495,1,4,9,76,0,2,0,0,7,2,3,1,127,20,0,19,9,0,0,1,1,5
20,2548,6,7,5,52,0,0,0,1,5,1,1,1,188,26,3,39,9,2,1,2,1,3
21,2817.3,2,6,14,60,0,1,0,0,1,2,1,1,196,19,0,11,4,1,4,2,0,2
22,3126.6,2,6,8,45,0,0,0,0,8,1,3,4,172,23,0,5,8,0,3,2,2,2
23,3632.5,5,4,12,45,0,1,0,0,2,1,4,1,212,14,1,0,3,1,1,1,4,4
24,3978.6,1,7,14,58,1,0,0,0,8,4,7,1,185,22,1,0,10,0,2,0,1,10
25,4487.2,2,4,16,23,2,2,0,0,8,2,6,1,269,32,1,2,6,3,6,4,1,5
26,4832.1,3,2,15,25,0,1,0,0,5,1,1,2,189,35,2,0,4,2,5,2,3,1
27,5220.5,2,1,5,11,0,0,0,0,7,4,14,1,179,26,0,0,10,1,1,1,0,3
28,5618.1,3,4,19,16,2,0,0,0,8,0,11,1,195,41,0,0,15,3,3,0,1,6
29,6141.5,2,4,5,16,0,1,0,0,5,0,11,0,191,33,0,0,17,0,1,0,0,2
30,6536.5,1,7,9,12,0,0,0,0,7,0,12,1,222,23,2,0,13,0,1,1,1,3
31,6931.5,1,2,9,13,0,1,0,0,8,0,17,1,229,17,2,0,12,1,2,5,1,2
32,7463.6,4,4,9,10,0,0,0,0,7,0,10,0,196,19,2,0,17,2,5,4,0,4
33,7862.2,1,6,9,17,0,1,0,0,9,1,16,0,244,32,1,0,12,2,7,3,2,5
34,8292.3,3,8,14,37,1,0,0,1,7,1,11,1,158,20,1,0,15,2,4,3,5,4
35,9022.4,6,2,12,21,0,1,0,0,6,1,2,2,200,13,1,0,20,2,2,2,2,6
36,9387.3,11,3,15,40,3,1,0,0,17,2,8,10,140,23,0,0,45,2,4,7,1,5
37,9745.8,5,4,13,29,1,1,0,0,4,3,8,12,131,22,2,0,33,3,5,7,0,4
38,10121.2,5,1,3,46,4,4,0,0,12,9,6,20,111,25,0,0,35,2,1,3,1,3
39,10847.2,5,3,2,45,3,2,0,0,19,8,15,27,125,21,0,0,27,2,0,3,0,9
40,11212.4,8,2,0,72,2,5,0,0,12,5,4,30,166,24,0,0,25,1,5,4,0,6
41,11583.3,2,0,2,19,0,2,0,0,21,1,2,56,136,11,0,0,20,0,1,5,0,2
42,11947.4,5,0,3,15,0,6,0,0,32,30,8,154,36,17,0,0,19,1,2,4,3,4
43,12312.8,0,0,5,22,0,2,0,0,4,9,3,208,7,11,0,0,7,3,1,7,1,9
44,12672.2,1,0,1,18,1,4,0,0,0,6,3,210,4,7,0,0,2,0,1,7,1,8
45,13020.7,0,0,7,29,0,0,0,0,12,4,1,140,2,12,0,0,6,1,0,12,0,16
46,13366.5,0,0,2,20,0,1,0,0,4,4,2,200,1,4,0,0,4,1,3,20,2,24
47,13698.6,0,0,8,17,0,4,0,0,11,10,3,127,0,10,0,0,4,5,6,23,3,28
48,14047.9,1,1,2,10,0,5,0,0,15,3,3,121,4,14,0,0,6,4,5,24,2,25
49,14395.5,1,0,3,4,0,0,0,0,26,8,1,177,1,9,0,0,3,3,1,19,10,15
50,14736.7,0,0,2,4,0,1,0,0,10,9,1,219,1,7,0,0,0,0,8,19,5,20
51,15074.8,0,1,1,12,1,0,0,0,28,5,1,145,4,2,0,0,2,4,9,19,7,32
52,15248.9,0,0,0,27,0,0,0,0,10,0,0,179,3,3,0,0,1,1,4,13,3,12
1,-7.6,5,8,8,70,0,0,1,0,2,1,2,20,334,13,0,10,3,2,3,1,0,0
2,209.2,2,11,13,136,0,0,1,0,2,0,8,27,375,15,1,14,2,2,5,2,0,0
3,1103.1,2,3,11,100,0,0,6,0,2,0,2,9,449,16,0,9,5,1,2,0,0,0
4,1940.2,1,6,11,98,1,1,3,0,1,0,5,8,426,14,0,11,4,2,2,2,0,0
5,2414.7,3,4,10,81,0,0,9,0,7,0,6,6,613,14,0,18,2,1,3,2,0,0
6,2815.8,0,13,9,91,1,0,0,0,2,0,13,3,677,15,0,13,5,0,2,3,0,0
7,3058,1,6,5,35,0,0,3,0,1,0,2,1,505,14,0,5,1,0,4,3,0,0
8,3177.4,2,9,11,55,1,0,2,0,1,0,5,4,641,14,0,5,3,3,2,0,0,0
9,3801,1,6,8,46,0,1,7,0,1,0,4,5,577,10,1,6,1,2,1,3,0,0
10,4982,1,15,15,49,0,0,5,0,3,0,7,3,776,36,1,16,6,3,5,3,0,0
11,5145,3,13,7,62,0,1,13,0,7,0,8,0,1088,39,0,1,3,0,4,5,0,0
12,5957.3,0,2,3,5,0,0,3,0,1,0,2,0,471,19,0,1,7,4,3,2,0,0
13,6370.9,2,8,10,61,0,2,2,0,3,0,22,3,1569,31,0,0,16,7,3,9,0,0
14,6511.3,0,4,8,44,0,0,0,0,7,0,8,4,999,11,1,0,13,7,6,0,0,0
15,6925,3,0,6,26,0,0,3,0,4,0,1,5,261,4,0,0,2,3,3,10,0,0
16,7205.1,0,1,3,26,1,0,1,0,0,0,4,8,394,5,0,0,1,0,4,1,0,0
17,7483.3,3,1,2,31,0,0,0,0,0,0,4,5,318,2,0,0,2,1,4,9,0,0
18,7756.2,2,1,14,44,0,0,2,0,0,0,5,7,563,9,0,0,3,1,5,7,0,0
19,8029.3,2,3,8,25,0,1,1,0,2,2,2,2,436,8,0,0,6,4,2,5,0,0
20,8166.3,14,2,21,90,2,0,6,0,7,7,8,24,1126,15,0,0,12,1,9,18,0,0
21,8378.2,0,2,9,23,1,1,2,0,1,0,1,9,423,6,0,0,7,2,5,14,0,0
22,8664.6,0,0,5,9,0,0,0,0,0,0,0,2,334,6,0,0,5,1,1,13,0,0
23,8952.4,0,0,4,11,0,0,0,0,0,0,0,13,367,5,0,0,2,3,5,2,0,0
24,9130.3,1,0,4,10,0,0,1,0,0,0,1,11,350,6,0,0,4,1,0,9,0,0
25,9221.3,0,0,1,7,0,0,0,0,3,0,0,14,445,9,0,0,6,2,0,8,0,0
26,9400.7,0,0,2,9,0,2,1,0,1,0,3,13,327,12,0,0,7,0,4,8,0,0
27,9761.3,1,0,1,9,0,0,0,0,2,0,5,20,405,10,1,0,8,2,2,4,0,0
28,9850.4,1,0,1,9,1,0,1,0,2,0,5,17,332,7,0,0,11,2,5,9,0,0
29,9940,2,0,0,9,1,0,4,0,0,0,1,27,345,5,1,0,8,0,2,29,0,0
30,10215.2,1,1,0,7,1,0,6,0,5,1,5,66,202,9,0,0,5,0,1,117,0,0
31,10304.5,0,0,0,5,0,0,1,0,1,0,1,37,168,9,0,0,2,0,2,87,0,0
32,10341.4,1,0,3,5,1,0,0,0,0,1,5,35,299,12,0,0,9,1,6,40,0,0
33,10397.1,0,0,0,3,0,2,2,0,4,0,1,51,131,8,0,0,3,1,2,79,0,0
34,10415.3,0,0,2,7,3,0,1,0,1,0,5,68,197,12,0,0,11,1,4,63,0,0
35,10433.5,3,2,0,7,3,1,2,0,3,1,4,85,116,12,0,0,16,1,4,22,0,0
36,10451.7,0,2,3,9,1,2,26,0,2,0,5,58,157,22,0,0,30,1,9,38,0,0
37,10469.7,0,6,4,15,1,0,3,0,3,1,3,43,137,24,0,0,20,5,5,57,0,0
1,-9.2,2.5,10,0,85,0,0,0,0,2,0,5,4.5,75.5,11,1,35,1,1,3,2,0,4
2,141.8,1,11,0,64,0,0,0,0,2,0,6,1,101,12,2,58,5,3,5,1,2,1
3,163.8,3,13,0,80,0,0,0,0,1,0,4,2,122.5,20,0,75,8,1,2,3,1,2
4,185.9,1,12,0,76,0,0,0,2,1,0,2,2,120.5,12,1,57,2,3,6,1,0,2
5,207.9,1,14,0,92,0,0,0,1,4,0,8,5.5,129,19,0,46,5,1,1,1,0,0
6,230.1,1.5,7,0,82,0,0,0,0,1,0,2,4,134,20,2,51,3,3,0,3,0,1
7,251.2,0,16,0,93,0,0,0,0,1,0,3,3,140.5,32,1,65,4,1,3,3,1,1
8,267.8,3,15,0,69,0,0,0,0,4,0,2,2,132,34,1,45,6,1,2,7,2,0
9,306.5,3.5,8,0,83,0,0,0,0,2,2,5,5,144,6,0,42,6,2,3,2,2,1
10,317.2,0,6,0,84,0,0,0,0,3,1,6,5,159,18,1,16,5,0,1,3,1,0
11,445.4,0,4,0,52,0,0,0,0,0,0,7,2,96.5,14,1,20,4,1,2,0,0,1
12,467,0,4,0,74,0,0,0,1,4,1,7,4,121,0,0,13,5,2,0,4,1,3
13,522,1,8,0,71,0,0,0,0,3,1,3,2,147.5,17,1,13,5,0,1,0,0,2
14,850.5,1.5,2,0,46,0,0,0,0,1,0,2,1,175,16,0,18,3,1,0,1,0,0
15,1121.1,0,11,0,102,1,1,0,0,3,1,2,2,174.5,17,0,22,3,0,3,5,0,4
16,1153.5,1,3,0,63,0,1,0,0,1,0,4,3,196.5,26,1,16,4,0,0,0,0,0
17,1175.4,1,4,0,93,0,0,0,0,3,1,1,4.5,167.5,24,0,31,7,0,1,3,0,1
18,1228.5,1,8,0,102,0,0,0,1,4,0,2,8.5,190.5,22,0,24,5,1,4,1,1,3
19,1260.7,1.5,4,0,87,0,0,0,0,1,3,0,1,165.5,26,0,15,6,0,0,3,1,1
20,1282.3,1,12,0,88,0,0,0,0,1,3,3,4,192,18,0,23,5,0,3,2,0,1
21,1336.7,0,6,0,96,0,0,0,0,4,0,6,6.5,177,16,0,25,8,2,2,4,0,0
22,1389.9,1,8,0,25,0,2,0,2,6,0,8,2,204,25,0,6,2,0,2,2,2,0
23,1539.4,0,13,0,64,0,0,0,1,1,0,3,4,156.5,26,1,33,6,1,0,2,1,0
24,1691.4,3,7,0,91,0,0,0,1,3,0,4,2,138,18,1,30,4,0,4,1,0,1
25,1702,3,6,0,82,0,1,0,1,6,0,4,1,159,12,0,15,4,1,3,1,1,1
26,2075.8,2,10,0,101,0,0,0,0,2,1,1,1,149.5,21,1,36,4,2,1,0,0,1
27,2370.9,0,9,0,79,0,0,0,0,5,0,3,5.5,161,25,0,37,5,1,0,7,1,0
28,2812.1,0.5,5,0,71,0,0,0,0,3,0,3,0,145,18,1,30,1,0,0,2,0,1
29,3541.4,2,10,0,54,0,0,0,1,1,0,4,0,146,16,0,16,2,1,0,2,1,5
30,4128.2,1,10,0,42,0,0,0,0,5,0,7,2,110,28,0,16,5,0,2,2,0,2
31,4711.7,0,6,0,24,0,0,0,1,1,0,6,5,195.5,21,2,6,3,0,1,4,0,4
32,5168.2,11,11,0,47,0,0,0,1,4,1,8,4,247,45,0,12,3,1,0,3,0,2
33,5313.2,2,6,0,24,0,1,0,1,8,0,2,0,192.5,33,0,10,5,0,0,1,0,0
34,5457.4,5,6,0,52,0,1,0,0,3,0,0,3,182,33,1,9,4,0,2,4,2,0
35,5544.7,4,22,0,113,1,0,0,2,9,3,16,2.5,323,76,0,25,8,2,6,9,2,10
36,5635,0,6,0,43,0,1,0,0,8,2,5,0,132.5,26,2,29,8,3,5,4,0,7
37,5815.3,0,2,0,23,0,0,0,0,3,0,1,1.5,132,21,0,28,5,3,0,1,0,3
38,5998,0,8,0,68,0,0,0,0,6,1,16,0,294.5,49,0,33,12,3,6,5,2,1
39,6363.1,0,9,0,93,0,0,0,1,13,1,3,0.5,368.5,66,2,3,13,3,7,2,1,3
40,6686.5,1,3,0,38,0,0,0,0,8,1,14,0,245.5,32,0,0,6,4,4,1,0,3
41,7188.7,0,6,0,36,0,0,0,0,8,0,8,0,235.5,38,2,0,7,4,3,2,1,7
42,7690.1,1.5,5,0,59,0,0,0,0,10,1,6,0,345.5,18,0,0,14,3,2,3,2,3
43,8328.6,1,0,0,75,0,1,0,0,8,0,3,2.5,231.5,14,0,0,12,6,5,4,1,2
44,8597.4,0,3,0,69,0,0,0,0,4,0,7,2.5,377,5,0,0,12,4,9,7,0,2
45,8922.3,0.5,2,0,33,1,0,0,0,0,0,6,15,199,10,1,0,9,2,4,5,2,5
46,9155.9,6.5,0,0,46,0,0,0,0,3,2,2,4,162.5,10,0,2,10,1,3,7,1,4
47,9196.5,3,0,0,42,1,0,0,0,2,1,5,12.5,167.5,16,0,0,10,4,0,3,3,4
48,9223.1,2,0,0,42,0,0,0,0,3,0,5,7,152.5,4,1,0,2,2,5,5,3,1
49,9263.2,2,1,0,41,0,0,0,0,1,2,5,9,169.5,11,0,0,14,3,3,3,1,0
50,9332.3,2.5,0,0,40,2,0,0,0,3,0,6,14,163,13,0,0,9,3,3,6,3,0
51,9359.9,3.5,0,0,46,0,0,0,0,1,1,3,6.5,185.5,14,0,0,4,3,6,3,3,1
52,9401.7,4.5,0,0,31,0,1,0,0,1,0,2,14,152.5,8,0,1,5,2,4,3,0,3
53,9767.5,1.5,1,0,52,1,0,0,0,5,2,7,14,232,13,0,0,10,1,2,5,0,3
54,9985.7,1,1,0,51,0,0,0,0,1,0,9,21.5,159.5,13,0,1,15,1,1,7,0,3
55,10024.3,1,0,0,25,1,0,0,0,4,1,10,20.5,174,12,0,2,16,3,0,5,1,4
56,10152.7,0.5,1,0,41,0,1,0,0,3,3,6,12,227,21,0,0,14,3,2,5,0,1
57,10165.9,2,1,0,26,0,0,0,1,4,3,6,32,221.5,17,0,1,10,1,1,4,0,5
58,10218.3,3,0,0,0,2,0,0,0,0,0,0,18.5,156,0,0,0,6,1,1,1,1,4
59,10231.5,5.5,1,0,37,0,1,0,0,5,1,3,15,224.5,21,0,1,22,0,4,4,1,2
60,10283.9,1,0,0,22,2,0,0,0,2,0,5,18.5,155,7,0,0,15,0,5,2,1,2
61,10297.6,3,1,0,30,2,0,0,0,9,0,12,43,251.5,25,0,0,15,5,7,10,1,1
62,10336.9,2,0,0,8,0,0,0,0,5,0,1,19,104.5,22,0,0,18,0,3,8,0,6
63,10349.6,4.5,0,0,21,0,0,0,0,3,4,8,68,103.5,32,0,0,11,6,10,9,0,3
64,10488.9,0,2,0,5,0,0,0,0,5,0,6,25,95,18,0,0,12,0,4,11,7,8
65,10612.2,0,1,0,3,1,0,0,0,2,1,0,14.5,35.5,2,0,0,5,0,2,4,0,2
66,10636.9,0,2,0,5,0,1,0,0,2,0,2,52,152.5,16,0,1,4,0,2,3,2,1
67,10883.9,0,0,0,10,1,0,0,0,4,0,3,25,144.5,16,0,0,9,2,3,13,3,3
68,11007.9,2,0,0,12,1,1,0,0,3,1,4,34.5,99,21,0,0,16,2,4,11,2,6
1,-27.6,5,1,19,34,0,3,3,0,2,5,2,41,211,18,0,0,5,0,15,5,0,3
2,18.5,2,1,9,30,0,0,2,0,0,2,1,22,194,5,0,0,4,3,16,6,1,7
3,63.5,2,1,14,36,0,1,4,0,3,4,0,24,294,7,0,0,1,3,13,4,0,5
4,109.8,4,2,23,36,1,2,4,0,2,6,0,19,175,10,0,1,1,0,4,6,0,2
5,137.8,0,0,12,24,0,1,4,0,0,3,2,8,123,0,0,0,0,0,6,4,0,3
6,147.1,2,0,17,19,1,0,2,0,1,1,1,9,118,2,0,1,0,3,2,6,2,1
7,156.4,6,0,13,25,0,2,7,0,0,3,1,27,173,2,0,1,4,1,2,3,2,3
8,165.7,9,0,16,20,0,2,4,0,0,5,3,22,226,2,0,3,1,0,1,4,0,3
9,203,8,1,30,49,1,0,13,0,2,7,3,43,386,5,1,1,2,1,7,7,1,4
10,249.8,3,1,16,30,0,0,13,0,1,3,1,24,273,1,0,1,0,1,6,4,4,7
11,296.8,3,1,31,45,0,0,17,0,1,0,0,24,244,4,0,1,0,0,1,7,2,2
12,342.5,5,0,15,62,0,0,10,0,0,4,0,21,299,10,0,2,0,3,8,5,0,7
13,435.1,6,1,16,29,0,1,9,0,2,5,2,18,281,3,0,0,2,1,4,2,1,5
14,480.9,5,2,14,21,0,0,9,0,1,5,1,25,110,4,0,0,2,0,1,2,1,2
15,570.3,5,1,5,39,0,0,11,1,1,4,0,18,228,4,0,0,2,1,3,2,2,2
16,657.9,3,0,12,27,0,0,13,1,0,8,0,11,202,2,0,0,0,1,4,2,2,3
17,745.6,4,0,7,39,0,0,10,0,2,5,0,17,284,5,0,1,1,0,1,1,2,7
18,832.9,3,0,18,31,0,2,10,0,2,6,1,20,263,5,0,0,2,3,3,1,1,3
19,876.9,4,0,16,29,0,0,11,0,2,1,0,13,214,4,0,0,1,1,2,8,1,2
20,920.5,4,0,7,25,0,0,6,0,1,4,1,16,234,3,0,0,2,1,1,4,1,2
21,937.9,6,2,13,20,0,1,4,0,1,3,1,17,308,5,0,1,0,2,2,4,1,2
1,4,7,15,18,117,0,0,18,0,4,0,1,10,189,9,0,7,5,5,33,5,0,0
2,101.1,5,8,13,122,0,0,8,0,3,3,6,33,317,17,0,17,8,1,4,4,0,0
3,235.5,5,9,7,123,1,0,14,0,1,2,4,14,332,16,0,16,2,0,1,2,0,0
4,461.6,8,9,3,104,0,0,8,0,1,2,2,19,349,11,0,17,1,1,3,1,0,0
5,686.2,2,8,9,143,1,0,6,0,1,0,4,16,350,16,0,17,3,0,1,3,0,0
6,911.5,3,14,10,145,0,0,5,0,0,4,2,13,350,14,0,13,6,1,1,9,0,0
7,1129.5,5,7,9,120,0,0,4,0,3,1,3,18,287,22,0,12,5,0,6,0,0,0
8,1350.8,7,10,11,156,0,1,1,0,3,2,9,25,343,21,0,25,9,1,4,4,0,0
9,1568.3,4,6,15,103,0,2,2,0,5,2,3,19,323,14,0,11,3,3,2,2,0,0
10,1788,6,4,11,143,0,1,8,0,1,3,8,9,262,12,1,13,4,0,1,2,0,0
11,2012.9,2,16,12,151,1,0,7,0,1,0,1,5,325,15,0,16,5,1,3,3,0,0
12,2236.7,1,11,16,169,1,0,9,0,4,2,4,7,317,17,0,11,1,1,4,2,0,0
13,2463.1,4,16,17,125,1,0,7,0,3,1,6,10,367,25,0,14,3,1,2,1,0,0
14,2688.2,3,8,13,125,0,0,9,0,2,0,0,14,363,19,0,19,2,0,1,3,0,0
15,2962.1,5,6,14,147,0,3,8,0,3,1,6,3,319,21,1,8,3,1,0,3,0,0
16,3252.6,5,6,12,138,0,0,4,0,5,1,4,3,390,15,3,12,6,3,0,5,0,0
17,3541.1,4,11,18,79,1,0,11,0,2,1,11,0,337,14,1,4,5,2,1,3,0,0
18,3899.8,1,12,12,91,1,0,8,0,6,3,8,3,546,35,0,7,7,0,3,2,0,0
19,4257.7,4,14,14,70,1,0,21,0,1,0,10,2,399,50,0,8,11,1,2,3,0,0
20,4604.6,3,23,14,55,0,0,14,0,4,0,4,1,499,26,1,3,9,1,8,3,0,0
21,4953,1,22,13,72,0,0,13,0,10,1,16,5,551,28,1,4,4,4,1,8,0,0
22,5434.1,1,13,16,42,1,1,8,0,3,2,8,7,409,28,1,43,10,5,1,7,0,0
23,5909.5,1,7,18,47,0,0,4,0,8,0,12,1,574,30,1,17,2,0,2,1,0,0
24,6391.7,3,8,8,56,0,0,3,0,5,1,19,3,557,28,1,10,10,1,0,3,0,0
25,6779,0,9,13,38,0,0,6,0,5,0,23,0,565,35,0,1,17,4,1,5,0,0
26,7146.7,2,6,26,50,1,0,4,0,1,0,19,0,493,24,0,0,10,2,3,3,0,0
27,7516.4,2,8,12,40,1,1,4,0,7,0,5,3,625,27,1,0,9,4,1,0,0,0
28,7881.9,2,4,4,30,2,1,0,0,6,0,14,0,784,13,0,0,13,4,4,2,0,0
29,8254.3,2,3,15,38,0,0,1,0,7,0,10,5,758,7,0,0,9,7,8,3,0,0
30,8625.9,3,0,11,60,0,0,6,0,4,0,5,4,353,6,0,0,6,2,4,3,0,0
31,9000.4,6,1,22,74,1,0,2,0,5,3,3,19,395,9,0,0,8,2,2,3,0,0
32,9308.4,7,2,13,41,0,1,7,0,1,1,3,30,261,18,0,0,4,1,7,3,0,0
33,9608.4,3,1,8,39,1,1,0,0,3,4,7,27,361,5,0,0,9,4,8,5,0,0
34,9907,3,3,1,29,2,0,3,0,4,5,5,31,295,11,0,0,21,1,6,8,0,0
35,10268.7,5,0,2,28,2,0,2,0,3,8,6,33,292,15,1,0,17,2,2,9,0,0
36,10512.1,8,1,2,32,2,0,7,0,5,7,4,65,234,22,0,0,14,2,5,8,0,0
