Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
site_2793_2890_115,11400,0.000438917,0.006526512,0.000877833,0.034444209,0.005664175,0,0.007858758,0,0.004799465,0.001742544,0.012647473,0.179734003,0.497743359,0.103946956,0.000877833,0,0.04056517,0.011972415,0.026993375,0.043562479,0.007188447,0.012416078
site_2793_2890_116,11500,5.25E-05,0.005233186,0.00010509,0.034440913,0.005053076,0,0.0053158,0,0.0028005,0.002357666,0.012336253,0.149925597,0.539679594,0.092153031,0.00010509,0,0.04154398,0.011296222,0.029327697,0.04435936,0.008420702,0.0154937
site_2849_3837_1,0,0.114617258,0.00102469,0.028648526,0.14623454,0.000192001,0.002854127,0.000192001,0,0.002854127,0.026456437,0.001829437,0.214958041,0.381126376,0.016197452,0.002088689,0.00330538,0.003726125,0.010278264,0.025949607,0.009413807,0.002854127,0.005198988
site_2849_3837_2,100,0.090171133,0.00119481,0.031125494,0.155833728,0.000530472,0.003424912,0.000530472,0,0.003424912,0.024290529,0.002230101,0.210554461,0.394701583,0.017400882,0.001441238,0.003166521,0.003140868,0.010214928,0.027320292,0.010712901,0.003424912,0.005164853
site_2849_3837_3,200,0.074992424,0.001493662,0.033711855,0.159786863,0.000893064,0.003738427,0.000893064,0,0.003738427,0.022574454,0.002244765,0.211396613,0.402169644,0.017765309,0.001056189,0.003442916,0.00240789,0.010211185,0.026613805,0.011962984,0.003738427,0.005168032
site_2849_3837_4,300,0.063779016,0.001393412,0.034818514,0.164009819,0.001462907,0.004025768,0.001462907,0,0.004025768,0.022042505,0.002632357,0.207135434,0.411923414,0.018168524,0.000781915,0.003638233,0.001951365,0.009633586,0.02479745,0.013135303,0.004025768,0.005156036
site_2849_3837_5,400,0.048137111,0.001252353,0.036359181,0.169905474,0.002258941,0.004426799,0.002258941,0,0.004426799,0.02130326,0.003174446,0.201172901,0.42554527,0.018731487,0.00039936,0.003910654,0.001314865,0.008825699,0.022258863,0.014771546,0.004426799,0.005139248
site_2849_3837_6,500,0.032616014,0.001416586,0.039878871,0.176707192,0.002812124,0.004755067,0.002812124,0,0.004755067,0.020666576,0.003732321,0.191708197,0.441105336,0.019580229,0.00039384,0.00422871,0.000920197,0.007713883,0.018328221,0.016366184,0.004361227,0.005142034
site_2849_3837_7,600,0.033001098,0.001798527,0.04362965,0.177994326,0.002842373,0.0046409,0.002842373,0,0.0046409,0.021378461,0.00397723,0.182825967,0.448661086,0.019910351,0.001134857,0.0046409,0.001134857,0.006512442,0.012765591,0.016976967,0.003506043,0.005185103
site_2849_3837_8,700,0.034890188,0.002089035,0.046781603,0.182152392,0.002419341,0.004508376,0.002419341,0,0.004508376,0.0227211,0.004506804,0.167570411,0.457159884,0.020908166,0.002087463,0.004508376,0.002087463,0.005207734,0.009116776,0.016731668,0.002420913,0.00520459
site_2849_3837_9,800,0.037300352,0.00282928,0.050240343,0.183352353,0.001466266,0.004295545,0.001466266,0,0.004295545,0.022630781,0.004295545,0.163547394,0.45581146,0.021531082,0.00282928,0.004295545,0.00282928,0.005238639,0.009167618,0.015872522,0.001466266,0.005238639
site_2849_3837_10,900,0.038843499,0.00362447,0.052262334,0.185761402,0.000690799,0.004115924,0.000491454,0,0.004115924,0.023165509,0.004115924,0.157649114,0.455744674,0.021999538,0.003425125,0.004115924,0.00362447,0.005257632,0.009250693,0.015398469,0.000491454,0.005855668
site_2849_3837_11,1000,0.03587341,0.00418006,0.047123032,0.191826184,0.001111981,0.00418006,0,0,0.00418006,0.026003633,0.00418006,0.147276024,0.4611478,0.021555709,0.003068079,0.00418006,0.00418006,0.005202753,0.009382813,0.016809528,0,0.008538696
site_2849_3837_12,1100,0.031690948,0.004352681,0.04025056,0.19723857,0.002018241,0.004352681,0,0,0.004352681,0.028869861,0.004352681,0.139018988,0.467214707,0.020796896,0.00233444,0.004352681,0.004352681,0.005130827,0.009483508,0.018650818,0,0.011185551
site_2849_3837_13,1200,0.027508485,0.004525302,0.033378087,0.202650957,0.002924501,0.004525302,0,0,0.004525302,0.031736088,0.004525302,0.130761951,0.473281615,0.020038083,0.001600801,0.004525302,0.004525302,0.005058902,0.009584204,0.020492108,0,0.013832406
site_2849_3837_14,1300,0.023326023,0.004697923,0.026505615,0.208063343,0.003830761,0.004697923,0,0,0.004697923,0.034602315,0.004697923,0.122504915,0.479348523,0.01927927,0.000867161,0.004697923,0.004697923,0.004986977,0.009684899,0.022333399,0,0.016479261
site_2849_3837_15,1400,0.019148997,0.004342687,0.023784914,0.21590018,0.004786321,0.004916358,0,0,0.004916358,0.036396686,0.004916358,0.111227804,0.484173182,0.019546085,0.000130036,0.004342687,0.004916358,0.004959703,0.010306315,0.023691318,0,0.017597654
site_2849_3837_16,1500,0.018452203,0.00344287,0.029930901,0.22108102,0.005026139,0.005026139,0,0,0.005026139,0.034994403,0.005026139,0.10451831,0.483011581,0.021222923,0,0.00344287,0.005026139,0.005026139,0.011239729,0.023151608,0,0.015354749
site_2849_3837_17,1600,0.018495887,0.002530368,0.037153257,0.225221256,0.005103798,0.005103798,0,0,0.005103798,0.033120862,0.005103798,0.099373352,0.480817693,0.02299939,0,0.002530368,0.005103798,0.005103798,0.01213767,0.022302204,0,0.012694903
site_2849_3837_18,1700,0.01853957,0.001617866,0.044375613,0.229361491,0.005181458,0.005181458,0,0,0.005181458,0.031247321,0.005181458,0.094228394,0.478623806,0.024775857,0,0.001617866,0.005181458,0.005181458,0.013035611,0.021452801,0,0.010035056
site_2849_3837_19,1800,0.018583254,0.000705364,0.05159797,0.233501726,0.005259118,0.005259118,0,0,0.005259118,0.029373779,0.005259118,0.089083436,0.476429918,0.026552323,0,0.000705364,0.005259118,0.005259118,0.013933551,0.020603397,0,0.00737521
site_2849_3837_20,1900,0.017784964,0.000883268,0.053741978,0.237252291,0.005258072,0.00614134,0.000883268,0.000176654,0.005258072,0.026324138,0.005258072,0.08024277,0.480544585,0.028973943,0,0,0.00614134,0.005258072,0.014680515,0.019055318,0,0.00614134
site_2849_3837_21,2000,0.016909114,0.001813024,0.050122111,0.23783141,0.00519378,0.007006804,0.001813024,0.000362605,0.00519378,0.024638461,0.00519378,0.075123177,0.486660945,0.030077534,0,0,0.007006804,0.00519378,0.014736152,0.018116908,0,0.007006804
site_2849_3837_22,2100,0.016033264,0.00274278,0.046502245,0.23841053,0.005129489,0.007872269,0.00274278,0.000548556,0.005129489,0.022952784,0.005129489,0.070003585,0.492777305,0.031181124,0,0,0.007872269,0.005129489,0.014791789,0.017178497,0,0.007872269
site_2849_3837_23,2200,0.015157414,0.003672536,0.042882378,0.238989649,0.005065197,0.008737733,0.003672536,0.000734507,0.005065197,0.021267107,0.005065197,0.064883992,0.498893666,0.032284715,0,0,0.008737733,0.005065197,0.014847426,0.016240086,0,0.008737733
site_2849_3837_24,2300,0.014496355,0.004596514,0.041476842,0.238662433,0.004764081,0.009360596,0.004596514,0.000876869,0.005230854,0.019120899,0.005230854,0.059649952,0.504687902,0.032952877,0.00021217,0.00021217,0.009360596,0.004976251,0.014664083,0.015255988,0,0.009615199
site_2849_3837_25,2400,0.015094148,0.004857279,0.049292241,0.235187838,0.003790304,0.008647583,0.004857279,0.000758061,0.00613765,0.0167505,0.00613765,0.057624811,0.505258665,0.031535733,0.001066976,0.001066976,0.008647583,0.004857279,0.013718257,0.014785233,0,0.009927954
site_2849_3837_26,2500,0.016013421,0.004764195,0.058361195,0.231543954,0.002854426,0.007618621,0.004764195,0.000570885,0.007055917,0.01504831,0.007055917,0.057556381,0.503517732,0.029722848,0.001909769,0.001909769,0.007618621,0.004764195,0.012764769,0.014674538,0,0.009910343
site_2849_3837_27,2600,0.016932694,0.00467111,0.067430149,0.22790007,0.001918549,0.006589659,0.00467111,0.00038371,0.007974184,0.01334612,0.007974184,0.057487951,0.501776799,0.027909963,0.002752561,0.002752561,0.006589659,0.00467111,0.011811281,0.014563843,0,0.009892733
site_2849_3837_28,2700,0.017851967,0.004578026,0.076499104,0.224256186,0.000982671,0.005560697,0.004578026,0.000196534,0.008892451,0.01164393,0.008892451,0.057419521,0.500035865,0.026097078,0.003595354,0.003595354,0.005560697,0.004578026,0.010857793,0.014453148,0,0.009875122
site_2849_3837_29,2800,0.017092782,0.005154378,0.08339209,0.223029158,4.59E-05,0.004519828,0.003963508,0.000179314,0.010876197,0.010494475,0.009174955,0.056291869,0.49867202,0.024869755,0.003917561,0.003917561,0.005200325,0.004473881,0.009947345,0.014375279,0.000510373,0.009901398
site_2849_3837_30,2900,0.014431872,0.006228687,0.080317708,0.226750145,0,0.004451624,0.003118827,0.000444266,0.012636874,0.011304077,0.008194217,0.054581758,0.499196735,0.025726981,0.003118827,0.003118827,0.006228687,0.004451624,0.00997128,0.014422904,0.001332797,0.00997128
site_2849_3837_31,3000,0.011741485,0.007301325,0.076818445,0.230627468,0,0.00443404,0.002283576,0.000716821,0.014342545,0.012192081,0.007174332,0.05288488,0.499803391,0.026667738,0.002283576,0.002283576,0.007301325,0.00443404,0.010041617,0.014475657,0.002150464,0.010041617
site_2849_3837_32,3100,0.009051097,0.008373963,0.073319183,0.234504791,0,0.004416456,0.001448325,0.000989377,0.016048215,0.013080085,0.006154446,0.051188001,0.500410047,0.027608494,0.001448325,0.001448325,0.008373963,0.004416456,0.010111954,0.01452841,0.002968131,0.010111954
site_2849_3837_33,3200,0.006394255,0.009396344,0.069692729,0.238310837,5.08E-05,0.00440261,0.00065731,0.001248433,0.017665557,0.013920257,0.005130429,0.049479804,0.501234399,0.028660364,0.000606516,0.000606516,0.009447137,0.00440261,0.010174957,0.014638519,0.0037453,0.010134322
site_2849_3837_34,3300,0.00538212,0.009164695,0.065434513,0.239374588,0.000925524,0.004456597,0.000925524,0.001177024,0.017152365,0.013621292,0.004456597,0.048282148,0.50534188,0.031129783,0,0,0.010090218,0.004456597,0.010090218,0.015657444,0.003531073,0.0093498
site_2849_3837_35,3400,0.006323666,0.008154087,0.06371717,0.237622714,0.001800309,0.004523357,0.001800309,0.000907682,0.015400491,0.012677444,0.004523357,0.048316679,0.509009075,0.032916188,0,0,0.009954396,0.004523357,0.009954396,0.016638125,0.002723047,0.008514149
site_2849_3837_36,3500,0.007265212,0.007143479,0.061999827,0.23587084,0.002675095,0.004590117,0.002675095,0.000638341,0.013648617,0.011733596,0.004590117,0.04835121,0.51267627,0.034702592,0,0,0.009818574,0.004590117,0.009818574,0.017618806,0.001915022,0.007678498
site_2849_3837_37,3600,0.008206758,0.006132871,0.060282484,0.234118966,0.003549881,0.004656877,0.003549881,0.000368999,0.011896743,0.010789748,0.004656877,0.048385741,0.516343465,0.036488997,0,0,0.009682752,0.004656877,0.009682752,0.018599487,0.001106996,0.006842847
site_2849_3837_38,3700,0.00957205,0.005061763,0.059193357,0.232513281,0.004412714,0.004690878,0.004412714,9.27E-05,0.010889644,0.009830717,0.004690878,0.048303713,0.517802835,0.039053672,0,0,0.009552553,0.004690878,0.009942935,0.01907023,0.000278164,0.005944305
site_2849_3837_39,3800,0.010740385,0.004641002,0.060023116,0.232314438,0.004641002,0.004641002,0.004641002,0,0.011955701,0.009525068,0.004641002,0.048067415,0.514200271,0.041216043,0,0,0.009525068,0.004641002,0.010740385,0.018276894,0,0.005569203
site_2849_3837_40,3900,0.011557539,0.00457048,0.061398537,0.232705726,0.00457048,0.00457048,0.00457048,0,0.013571354,0.009543723,0.00457048,0.047827182,0.509491171,0.042713855,0,0,0.009543723,0.00457048,0.011557539,0.017182199,0,0.005484576
site_2849_3837_41,4000,0.012374693,0.004499957,0.062773958,0.233097013,0.004499957,0.004499957,0.004499957,0,0.015187008,0.009562377,0.004499957,0.04758695,0.504782071,0.044211667,0,0,0.009562377,0.004499957,0.012374693,0.016087504,0,0.005399948
site_2849_3837_42,4100,0.013191847,0.004429434,0.064149379,0.233488301,0.004429434,0.004429434,0.004429434,0,0.016802662,0.009581031,0.004429434,0.047346718,0.500072971,0.04570948,0,0,0.009581031,0.004429434,0.013191847,0.014992808,0,0.005315321
site_2849_3837_43,4200,0.013292269,0.003657342,0.063916143,0.227809017,0.003657342,0.004451729,0.003657342,0,0.016949611,0.009634927,0.004451729,0.045536636,0.507940707,0.044106739,0,0,0.010270436,0.004451729,0.014722165,0.015516552,0,0.005977584
site_2849_3837_44,4300,0.012517573,0.002840607,0.062146603,0.220809159,0.002840607,0.004554423,0.002840607,0,0.01535818,0.009676967,0.004554423,0.043703554,0.52218111,0.040618685,0,0,0.01104802,0.004554423,0.015602443,0.017316259,0,0.00683636
site_2849_3837_45,4400,0.011742878,0.002023871,0.060377063,0.213809301,0.002023871,0.004657116,0.002023871,0,0.013766749,0.009719007,0.004657116,0.041870472,0.536421514,0.03713063,0,0,0.011825603,0.004657116,0.01648272,0.019115965,0,0.007695136
site_2849_3837_46,4500,0.010968183,0.001207135,0.058607522,0.206809444,0.001207135,0.00475981,0.001207135,0,0.012175318,0.009761047,0.00475981,0.04003739,0.550661917,0.033642575,0,0,0.012603187,0.00475981,0.017362997,0.020915672,0,0.008553912
site_2849_3837_47,4600,0.009978389,0.000520543,0.057426343,0.197952888,0.000376651,0.00483515,0.000376651,0,0.01035504,0.009925496,0.005015015,0.037506358,0.566339827,0.030531472,0,0,0.013233289,0.005015015,0.018104413,0.022922643,0,0.009584818
site_2849_3837_48,4700,0.008537088,0.000915876,0.059926673,0.185395774,0,0.004726482,0,0,0.008537088,0.010597808,0.005871326,0.033082048,0.579333134,0.031260273,0,0,0.012730418,0.005871326,0.017685869,0.02470204,0,0.010826777
site_2849_3837_49,4800,0.007460858,0.001682299,0.063219168,0.176133949,0,0.004571579,0,0,0.007460858,0.011246031,0.006674452,0.029528871,0.585712967,0.033580811,0,0,0.011875156,0.006674452,0.016867309,0.025644635,0,0.011666605
site_2849_3837_50,4900,0.006384629,0.002448722,0.066511663,0.166872124,0,0.004416675,0,0,0.006384629,0.011894253,0.007477578,0.025975694,0.5920928,0.035901349,0,0,0.011019894,0.007477578,0.01604875,0.02658723,0,0.012506434
site_2849_3837_51,5000,0.005308399,0.003215145,0.069804159,0.157610299,0,0.004261772,0,0,0.005308399,0.012542475,0.008280703,0.022422517,0.598472632,0.038221887,0,0,0.010164632,0.008280703,0.01523019,0.027529825,0,0.013346262
site_2849_3837_52,5100,0.004819792,0.004011454,0.068377539,0.145518572,0,0.00413253,0,0,0.005725688,0.013279378,0.008580663,0.017952588,0.612981117,0.039684413,0.000452948,0,0.0087986,0.009146848,0.01483989,0.027981922,0.000452948,0.013263108
site_2849_3837_53,5200,0.005748081,0.004159782,0.060263721,0.139269373,0,0.004159782,0,0,0.00828936,0.013519291,0.00777121,0.01586008,0.628441075,0.03842122,0.001270639,0,0.00777121,0.009359509,0.015512216,0.027212514,0.001270639,0.011700298
site_2849_3837_54,5300,0.006802827,0.004206723,0.051836874,0.134307765,0,0.004206723,0,0,0.010956592,0.013671851,0.006869025,0.01425727,0.642857922,0.036875029,0.002076883,0,0.006869025,0.009465128,0.016281194,0.026331741,0.002076883,0.010050547
site_2849_3837_55,5400,0.007857572,0.004253665,0.043410026,0.129346157,0,0.004253665,0,0,0.013623824,0.013824412,0.005966839,0.01265446,0.65727477,0.035328837,0.002883126,0,0.005966839,0.009570747,0.017050172,0.025450967,0.002883126,0.008400795
site_2849_3837_56,5500,0.008912318,0.004300607,0.034983178,0.12438455,0,0.004300607,0,0,0.016291056,0.013976972,0.005064654,0.01105165,0.671691618,0.033782645,0.003689369,0,0.005064654,0.009676365,0.01781915,0.024570194,0.003689369,0.006751043
site_2849_3837_57,5600,0.008842333,0.004379661,0.031503512,0.122547503,0,0.005189185,0,0,0.019423084,0.013221994,0.003570137,0.009651857,0.674618066,0.035073649,0.003570137,0,0.007010614,0.008842333,0.017804036,0.024290518,0.004379661,0.006081719
site_2849_3837_58,5700,0.007876939,0.004423008,0.034974043,0.124813309,0,0.006082872,0,0,0.020457649,0.012299947,0.002763144,0.009536803,0.66550135,0.037737188,0.002763144,0,0.009817566,0.007876939,0.017137921,0.024741511,0.004423008,0.006773658
site_2849_3837_59,5800,0.006911544,0.004466355,0.038444575,0.127079115,0,0.006976559,0,0,0.021492214,0.0113779,0.001956151,0.009421748,0.656384634,0.040400726,0.001956151,0,0.012624519,0.006911544,0.016471806,0.025192505,0.004466355,0.007465597
site_2849_3837_60,5900,0.00594615,0.004509702,0.041915106,0.129344921,0,0.007870247,0,0,0.022526779,0.010455852,0.001149158,0.009306694,0.647267918,0.043064264,0.001149158,0,0.015431471,0.00594615,0.015805691,0.025643499,0.004509702,0.008157536
site_2849_3837_61,6000,0.004939179,0.004325357,0.044516617,0.13016479,0,0.008792547,0.000207506,0,0.022849956,0.009731424,0.000532559,0.009198864,0.641617698,0.045049176,0.000325054,0,0.018000734,0.005198561,0.01557562,0.025982695,0.004325357,0.008666305
site_2849_3837_62,6100,0.004469854,0.003471233,0.042320833,0.125381639,0,0.009189364,0.000998622,0,0.020470871,0.010187986,0.000998622,0.009189364,0.651898545,0.043319455,0,0,0.01799826,0.005718131,0.017023581,0.025701663,0.003471233,0.008190743
site_2849_3837_63,6200,0.004390685,0.002613715,0.038785128,0.11977775,0,0.009225613,0.00177697,0,0.017720187,0.011002584,0.00177697,0.009225613,0.665626395,0.040562098,0,0,0.016883442,0.006611898,0.018712153,0.02524644,0.002613715,0.007448643
site_2849_3837_64,6300,0.004311516,0.001756197,0.035249423,0.11417386,0,0.009261862,0.002555319,0,0.014969502,0.011817181,0.002555319,0.009261862,0.679354244,0.037804742,0,0,0.015768624,0.007505665,0.020400725,0.024791218,0.001756197,0.006706543
site_2849_3837_65,6400,0.004232347,0.000898679,0.031713718,0.108569971,0,0.009298111,0.003333668,0,0.012218817,0.012631779,0.003333668,0.009298111,0.693082093,0.035047386,0,0,0.014653806,0.008399432,0.022089298,0.024335995,0.000898679,0.005964443
site_2849_3837_66,6500,0.004157082,4.08E-05,0.031996467,0.11112198,0,0.009224688,0.003642094,0,0.011372556,0.012866782,0.004590407,0.01029154,0.685082222,0.032082388,0,0,0.014499662,0.010250709,0.027357318,0.025325692,0.000514988,0.005582594
site_2849_3837_67,6600,0.004159867,0,0.038191336,0.12444521,0,0.009043695,0.002895839,0,0.014415817,0.011939533,0.005423896,0.011887759,0.649532039,0.031606958,0,0,0.016047627,0.011887759,0.033399454,0.027711324,0.001264029,0.006147856
site_2849_3837_68,6700,0.004426443,0,0.044424183,0.138367798,0,0.009103548,0.002244879,0,0.017766502,0.010851536,0.006111115,0.014148711,0.609257179,0.031176894,0,0,0.017631061,0.013949955,0.040472166,0.030779352,0.002181564,0.007107115
site_2849_3837_69,6800,0.005080804,0,0.049255711,0.150211667,0,0.009560963,0.001940437,0,0.020779447,0.009764195,0.006483966,0.017104521,0.569754525,0.030683504,0,0,0.018884635,0.016409639,0.048076921,0.03437957,0.003140367,0.008489129
site_2849_3837_70,6900,0.005628907,0,0.052869688,0.159131374,2.52E-05,0.009940513,0.001706469,0,0.02297626,0.008982789,0.006792595,0.019367217,0.540253515,0.030226806,0,0,0.019843383,0.018248588,0.053627013,0.037067597,0.003827881,0.009484191
site_2849_3837_71,7000,0.007524226,0,0.054521207,0.165461082,0.00056232,0.01128148,0.001658273,0,0.023187042,0.009060888,0.007402615,0.022615471,0.51993354,0.028040249,0,0,0.020745503,0.019883054,0.055284311,0.039346384,0.003757254,0.009735101
site_2849_3837_72,7100,0.009037958,0,0.053297091,0.165096782,0.000989451,0.012429097,0.001936377,0,0.022097311,0.009503268,0.007566891,0.024587245,0.518042945,0.026435375,0,0,0.020824987,0.020564515,0.054268016,0.040223444,0.003391139,0.009708106
site_2849_3837_73,7200,0.010511987,0,0.05463404,0.169509522,0.001323111,0.013314449,0.002170526,0,0.021263855,0.010109478,0.00858845,0.026224066,0.510522473,0.023975568,0,0,0.020215046,0.021122134,0.052182992,0.041204451,0.002802462,0.010325391
site_2849_3837_74,7300,0.012099662,0,0.057828933,0.177558285,0.001758202,0.014114904,0.002150166,0,0.020563117,0.010877034,0.01023549,0.027795842,0.49890396,0.020791202,0,0,0.019741542,0.021546104,0.049141462,0.042090383,0.002015241,0.01078847
site_2849_3837_75,7400,0.013698974,0,0.062123582,0.187140289,0.002005887,0.014071655,0.002309596,0,0.019110207,0.011064064,0.011285271,0.030687145,0.490306208,0.018144994,0.000329564,0,0.018829181,0.021036516,0.043995955,0.041852688,0.001141663,0.010866561
site_2849_3837_76,7500,0.014047073,0,0.066865176,0.196471251,0.001613401,0.012924206,0.002675141,0,0.018017594,0.010554708,0.011601341,0.032640505,0.484933807,0.017323926,0.000699331,0,0.017014693,0.019881092,0.039464952,0.040896394,0.000632502,0.011742908
site_2849_3837_77,7600,0.014069672,0,0.071943523,0.207250321,0.001110184,0.011525767,0.002783455,0,0.016782415,0.009691999,0.011413979,0.034689586,0.479392363,0.017259714,0.000981987,0,0.015796066,0.01842779,0.034880805,0.039441346,0.000235491,0.012323537
site_2849_3837_78,7700,0.014150531,0,0.075224321,0.214681787,0.000746307,0.010147138,0.002759352,0,0.015126932,0.008525163,0.010298787,0.037430247,0.479421805,0.018108152,0.001340453,0,0.015613872,0.016748908,0.030551424,0.037390686,0,0.011734136
site_2849_3837_79,7800,0.014289691,0.000296081,0.078315926,0.217798165,0.000636058,0.009465048,0.002872245,0,0.013529014,0.006994262,0.008255844,0.040409548,0.482622421,0.019413114,0.001566899,0,0.015386608,0.015037538,0.027076217,0.035304225,0,0.010731097
site_2849_3837_80,7900,0.014473132,0.000653399,0.081878456,0.222445415,0.000653399,0.009617988,0.002782734,0,0.012482723,0.005879337,0.006805272,0.042433194,0.479494216,0.019966963,0.001388588,0,0.015332778,0.014097829,0.02490873,0.034265111,0,0.010440737
site_2849_3837_81,8000,0.014959491,0.001043104,0.084309821,0.224152919,0.001043104,0.010534225,0.002577547,0,0.011932603,0.00529236,0.005831759,0.043819578,0.476320627,0.019823074,0.001102924,0,0.015774961,0.013784379,0.023982598,0.033928351,0,0.009786575
site_2849_3837_82,8100,0.016244037,0.001920998,0.088772969,0.221400894,0.001920998,0.011384369,0.002494277,0,0.011430513,0.005310332,0.005072441,0.046157462,0.475419112,0.019204059,0.000834827,0,0.015596679,0.012775065,0.022647688,0.032311176,0.000356179,0.008745923
site_2849_3837_83,8200,0.017628951,0.002868272,0.093454316,0.217270081,0.002868272,0.012277665,0.00245594,0,0.011551313,0.006077639,0.005218587,0.047639601,0.47265269,0.017992463,0.00044672,0,0.014940896,0.012080425,0.022332663,0.030976325,0.000859052,0.008408131
site_2849_3837_84,8300,0.019097842,0.003664437,0.097377224,0.213650707,0.003664437,0.012134945,0.00206698,0,0.011494928,0.007602914,0.005957905,0.049254141,0.470003186,0.017218195,4.76E-05,0,0.015087812,0.011108828,0.022213487,0.028597531,0.001645009,0.00811194
site_2849_3837_85,8400,0.020740429,0.004038778,0.100216637,0.202010384,0.004038778,0.010748007,0.003474215,0,0.010789435,0.009699847,0.006707531,0.055142891,0.473499109,0.017772433,0.000334863,0,0.015805099,0.009273233,0.021422513,0.024396445,0.002406307,0.007483065
site_2849_3837_86,8500,0.022257508,0.004000195,0.102274644,0.186966808,0.004000195,0.009093454,0.006228844,0,0.00967871,0.011874124,0.007290927,0.063937485,0.47746549,0.019196877,0.000939565,0,0.017196075,0.007327544,0.020528214,0.019833402,0.002938958,0.00697098
site_2849_3837_87,8600,0.02280313,0.003387068,0.102375127,0.17475618,0.003387068,0.008168923,0.009659597,0,0.008591972,0.012973398,0.007280916,0.072594525,0.478921763,0.021066409,0.001650346,0,0.01883337,0.006348471,0.020050234,0.017343587,0.002804376,0.007003539
site_2849_3837_88,8700,0.023554689,0.002383819,0.101297856,0.159379563,0.002383819,0.007154494,0.014093025,0,0.007933962,0.013922197,0.00718576,0.084493425,0.478022949,0.024286406,0.002512221,0,0.020663014,0.00610833,0.020085237,0.014946588,0.002340051,0.007252594
site_2849_3837_89,8800,0.023919388,0.001438193,0.09838022,0.152296283,0.001438193,0.007233243,0.016513385,0,0.009095509,0.013314741,0.006874659,0.091866063,0.471953289,0.027401636,0.002858223,0,0.020894874,0.008103586,0.021418328,0.015694223,0.001438193,0.007867772
site_2849_3837_90,8900,0.02429266,0.000807232,0.095387863,0.150747101,0.000807232,0.00717494,0.01703736,0,0.010685531,0.012584028,0.006797626,0.095601313,0.465521077,0.029940866,0.00284524,0,0.020708352,0.010317453,0.022901482,0.016749641,0.000807232,0.00828577
site_2849_3837_91,9000,0.024628983,0.000259608,0.091177179,0.152204412,0.000259608,0.006821406,0.015933143,0,0.013110062,0.011507077,0.006978228,0.098119829,0.458021292,0.032927193,0.002480106,0,0.020138986,0.013403455,0.024910532,0.01824286,0.000188662,0.008687379
site_2849_3837_92,9100,0.023241471,0.000609826,0.088366637,0.151554836,0.000609826,0.006032121,0.01204308,0,0.014251779,0.010491071,0.007685957,0.098474438,0.464296186,0.033630998,0.001602922,0,0.019226763,0.014775215,0.025266286,0.018952439,0,0.008888148
site_2849_3837_93,9200,0.021746349,0.001113252,0.087155044,0.149687991,0.001113252,0.005420922,0.008874756,0,0.014435324,0.009890214,0.008278425,0.09835074,0.473237371,0.03329473,0.000921022,0,0.018581093,0.0149745,0.024864714,0.019091107,0,0.008969192
site_2849_3837_94,9300,0.019205599,0.001865074,0.087226898,0.141392082,0.001865074,0.004865652,0.006135032,0,0.013281301,0.009462057,0.00886968,0.100080601,0.490762959,0.031866914,0.000338501,0,0.018119344,0.013762942,0.023224999,0.018551735,0,0.009123556
site_2849_3837_95,9400,0.015638953,0.002330394,0.081400379,0.125576809,0.002896622,0.004550749,0.004550749,0,0.011071834,0.011476626,0.010485727,0.105464986,0.514815471,0.031335502,0,0,0.01968107,0.010836431,0.020189701,0.018344729,0,0.00935327
site_2849_3837_96,9500,0.013083388,0.002512123,0.076471362,0.112108034,0.003605483,0.004541982,0.004541982,0,0.009006736,0.013624796,0.011711415,0.110427451,0.532497151,0.031062866,0,0,0.021428099,0.008100675,0.017625369,0.018126393,0,0.009524694
site_2849_3837_97,9600,0.011238622,0.002266694,0.067158269,0.102453472,0.004163809,0.00458244,0.00458244,0,0.007986624,0.016762009,0.013442057,0.11501328,0.543401014,0.032499344,0,0,0.023946047,0.006173235,0.015821061,0.018861757,0,0.009647826
site_2849_3837_98,9700,0.009229361,0.001675796,0.051909577,0.095546011,0.004591681,0.005057867,0.004218731,0,0.007134616,0.022774574,0.014781418,0.127435965,0.543644213,0.035010581,0,0,0.029042051,0.004591681,0.014287228,0.019373099,0,0.009695548
site_2849_3837_99,9800,0.008619598,0.000964866,0.039018397,0.096644302,0.004595036,0.00560965,0.003783345,0,0.007413515,0.027914574,0.01527117,0.13835398,0.532332866,0.037679521,0,0,0.033474476,0.004595036,0.014229248,0.019866206,0,0.009634212
site_2849_3837_100,9900,0.007437818,0.000697447,0.028187673,0.100331558,0.004562551,0.006269812,0.003196743,0,0.007429135,0.032521024,0.014951703,0.157325041,0.511017781,0.039083995,0,0,0.039103258,0.004562551,0.013854545,0.019514254,0.000220373,0.009732738
site_2849_3837_101,10000,0.005575522,0.000857805,0.016304283,0.108344185,0.004569582,0.00687962,0.002721551,0,0.007863004,0.036433991,0.014758339,0.186666904,0.473906997,0.040154641,0,0,0.047008212,0.004569582,0.013027013,0.019327921,0.000857805,0.010173042
site_2849_3837_102,10100,0.004344624,0.001334315,0.013406729,0.114014834,0.004552964,0.007168808,0.002460289,0,0.007902796,0.037290085,0.014104903,0.205267897,0.449984087,0.039517661,0,0,0.05118325,0.004552964,0.012402974,0.018657867,0.001334315,0.01051864
