ID2,Long,Lat,x-error (m),y-error (m),avg-error (m),,
3987,-116.75,55.25,317.25,556.59,436.92,,
3988,-111.5833,53.3333,3.32,5.57,4.445,,
3989,-113,52.5833,3.38,5.57,4.475,,
3990,-110.7167,52.0833,3.42,5.57,4.495,,
3991,-111.9167,50.5833,3.53,5.57,4.55,,
3992,-113.5,50.1667,3.57,5.57,4.57,,
3993,-113,51,8756.76,13914.64,11335.7,,
3994,-113.8333,51.2,3.49,5.57,4.53,,
3995,-129.4167,69.6167,1.94,5.57,3.755,,
3996,-129.9667,69.6,1.94,5.57,3.755,,
3997,-131,69.6333,1.94,5.57,3.755,,
3998,-131.5,69.65,193.55,556.59,375.07,,
3999,-130.4667,69.9667,1.91,5.57,3.74,,
4000,-131.7,69.35,196.28,556.59,376.435,,
4001,-133.1833,69.1167,1.98,5.57,3.775,,
4002,-132.8833,69.25,1.97,5.57,3.77,,
4003,-132.6167,69.3,1.97,5.57,3.77,,
4004,-132.7833,69.3667,1.96,5.57,3.765,,
4005,-133.1667,69.3333,1.96,5.57,3.765,,
4006,-133.5,69.3167,1.97,5.57,3.77,,
4007,-133.75,69.2833,1.97,5.57,3.77,,
4008,-134.6833,69.25,1.97,5.57,3.77,,
4009,-134.5,69.3333,1.96,5.57,3.765,,
4010,-134.1667,69.35,1.96,5.57,3.765,,
4011,-134.3667,69.4167,1.96,5.57,3.765,,
4012,-134.3333,69.45,1.95,5.57,3.76,,
4013,-134.3833,69.5667,1.94,5.57,3.755,,
4014,-134,69.5333,1.95,5.57,3.76,,
4015,-133.8667,69.45,1.95,5.57,3.76,,
4016,-133.6167,68.9333,2,5.57,3.785,,
4017,-133.4833,69.0333,1.99,5.57,3.78,,
4018,-133.35,69.05,199.01,556.59,377.8,,
4019,-133.8833,69.2167,1.97,5.57,3.77,,
4020,-134.1833,69.1333,1.98,5.57,3.775,,
4021,-134.2,68.8833,2.01,5.57,3.79,,
4022,-128.75,69.4167,1.96,5.57,3.765,,
4023,-133.5333,68.5,2.04,5.57,3.805,,
4024,-132.75,68.1,207.6,556.59,382.095,,
4025,-132.2,68.1333,2.07,5.57,3.82,,
4026,-129.0333,68.7833,2.01,5.57,3.79,,
4027,-132.5833,68.3167,2.06,5.57,3.815,,
4028,-132.5,68.4,2048.93,5565.85,3807.39,,
4029,-131.2833,68.4667,2.04,5.57,3.805,,
4030,-131,68.5667,2.03,5.57,3.8,,
4031,-131.1833,68.6167,2.03,5.57,3.8,,
4032,-126.45,69.2333,1.97,5.57,3.77,,
4033,-126.2833,69.2333,1.97,5.57,3.77,,
4034,-126.4333,69.1167,1.98,5.57,3.775,,
4035,-126.5833,69.1167,1.98,5.57,3.775,,
4036,-126.7667,69.1333,1.98,5.57,3.775,,
4037,-127.7667,69.5667,1.94,5.57,3.755,,
4038,-123.7,69.2,1976.47,5565.85,3771.16,,
4039,-123.6833,69.1833,1.98,5.57,3.775,,
4040,-123.7833,69.15,1.98,5.57,3.775,,
4041,-123.9333,69.2,1.98,5.57,3.775,,
4042,-124.2333,69.1833,1.98,5.57,3.775,,
4043,-124.4,69.1667,1.98,5.57,3.775,,
4044,-124.55,69.15,198.1,556.59,377.345,,
4045,-124.9333,69.15,1.98,5.57,3.775,,
4046,-125.2167,69.1167,1.98,5.57,3.775,,
4047,-125.1,69.2167,1.97,5.57,3.77,,
4048,-147.7,67.37,214.16,556.59,385.375,,
4049,-145.9,67.55,212.55,556.59,384.57,,
4050,-146.4833,68.3333,2.05,5.57,3.81,,
4051,-146.42,68.83,201,556.59,378.795,,
4052,-145.8,68.4,2048.93,5565.85,3807.39,,
4053,-145.2,68.25,206.25,556.59,381.42,,
4054,-144.83,67.27,215.06,556.59,385.825,,
4055,-143.92,68.38,205.07,556.59,380.83,,
4056,-143.05,68.02,208.32,556.59,382.455,,
4057,-143.12,67.3,214.79,556.59,385.69,,
4058,-142.43,67.08,216.76,556.59,386.675,,
4059,-142.0667,67.2,2.16,5.57,3.865,,
4060,-141.08,67.18,215.86,556.59,386.225,,
4061,-143.4841,66.8494,2.19,5.57,3.88,,
4062,-143.15,66.58,221.23,556.59,388.91,,
4063,-143.53,66.35,223.27,556.59,389.93,,
4064,-143.75,66.25,224.16,556.59,390.375,,
4065,-142.97,66,226.38,556.59,391.485,,
4066,-143.12,65.38,231.87,556.59,394.23,,
4067,-144.53,65.52,230.64,556.59,393.615,,
4068,-144.48,65.47,231.08,556.59,393.835,,
4069,-145.05,66.52,221.76,556.59,389.175,,
4070,-145.87,66.1,225.5,556.59,391.045,,
4071,-146.93,66.08,225.67,556.59,391.13,,
4072,-147.48,66.2,224.61,556.59,390.6,,
4073,-147.77,66.63,220.78,556.59,388.685,,
4074,-148.22,67.17,215.95,556.59,386.27,,
4075,-147.45,67.57,212.37,556.59,384.48,,
4076,-147.2,68.07,207.87,556.59,382.23,,
4077,-156.82,67.92,209.22,556.59,382.905,,
4078,-158.4,67.85,209.85,556.59,383.22,,
4079,-160.4333,67.8667,2.1,5.57,3.835,,
4080,-162.6,67.9,2094.01,5565.85,3829.93,,
4081,-162.38,67.08,216.76,556.59,386.675,,
4082,-163.7,67.22,215.51,556.59,386.05,,
4083,-164.73,67.9,209.4,556.59,382.995,,
4084,-166.25,68.43,204.62,556.59,380.605,,
4085,-164.27,68.68,202.36,556.59,379.475,,
4086,-164.02,68,208.5,556.59,382.545,,
4087,-164,67.9,2094.01,5565.85,3829.93,,
4088,-161.38,66.87,218.64,556.59,387.615,,
4089,-160.82,67.12,216.4,556.59,386.495,,
4090,-159.35,66.75,219.71,556.59,388.15,,
4091,-158.35,66.8,219.26,556.59,387.925,,
4092,-158.6,67.22,215.51,556.59,386.05,,
4093,-156.45,67.05,217.03,556.59,386.81,,
4094,-157.2167,66.7667,2.2,5.57,3.885,,
4095,-155.85,66.48,222.12,556.59,389.355,,
4096,-155.57,65.67,229.31,556.59,392.95,,
4097,-154.57,64.83,236.72,556.59,396.655,,
4098,-153.7,65.58,230.1,556.59,393.345,,
4099,-153.12,65.07,234.61,556.59,395.6,,
4100,-151.6,65.12,234.17,556.59,395.38,,
4101,-150.38,65.03,234.96,556.59,395.775,,
4102,-150.15,65.65,229.49,556.59,393.04,,
4103,-150.28,66.05,225.94,556.59,391.265,,
4104,-151.45,66.12,225.32,556.59,390.955,,
4105,-151.8,66.13,225.23,556.59,390.91,,
4106,-151.67,66.58,221.23,556.59,388.91,,
4107,-150.5,66.42,222.65,556.59,389.62,,
4108,-150.23,69.37,196.1,556.59,376.345,,
4109,-149.5,69.73,192.83,556.59,374.71,,
4110,-149.23,70.33,187.35,556.59,371.97,,
4111,-150.45,70.4,186.71,556.59,371.65,,
4112,-150.97,69.98,190.55,556.59,373.57,,
4113,-150.77,69.92,191.09,556.59,373.84,,
4114,-150.88,69.55,194.47,556.59,375.53,,
4115,-151.15,69.23,197.37,556.59,376.98,,
4116,-151.32,68.92,200.19,556.59,378.39,,
4117,-151.7,68.15,207.15,556.59,381.87,,
4118,-152.22,67.78,210.48,556.59,383.535,,
4119,-152.03,67.4,213.89,556.59,385.24,,
4120,-149.8,67.42,213.71,556.59,385.15,,
4121,-149.78,67.41,213.8,556.59,385.195,,
4122,-151.42,67.58,212.28,556.59,384.435,,
4123,-153.88,67.13,216.31,556.59,386.45,,
4125,-151.38,67.57,212.37,556.59,384.48,,
4126,-153.65,67.13,216.31,556.59,386.45,,
4127,-151.47,65.92,227.09,556.59,391.84,,
4128,-147.53,66.07,225.76,556.59,391.175,,
4129,-154.55,67.7,211.2,556.59,383.895,,
4130,-153.5,66.72,219.98,556.59,388.285,,
4131,-145.78,66.05,225.94,556.59,391.265,,
4132,-153.25,69.9667,1.91,5.57,3.74,,
4133,-157.4,70.43,186.43,556.59,371.51,,
4134,-153.77,70.55,185.33,556.59,370.96,,
4135,-161.45,70.15,188.99,556.59,372.79,,
4136,-158.4,70.7,1839.6,5565.85,3702.725,,
4137,-156.37,71.23,179.09,556.59,367.84,,
4138,-160.53,68.6,203.09,556.59,379.84,,
4139,-154.67,70.93,181.85,556.59,369.22,,
4140,-156.05,69.48,195.1,556.59,375.845,,
4141,-156.52,71.13,180.01,556.59,368.3,,
4142,-161.42,68.12,207.42,556.59,382.005,,
4143,-160.38,67.1,216.58,556.59,386.585,,
4144,-157.25,66.58,221.23,556.59,388.91,,
4145,-153.25,69.58,194.19,556.59,375.39,,
4146,-147.85,67.43,213.62,556.59,385.105,,
4147,-150.35,66.8,219.26,556.59,387.925,,
4148,-155.73,66.83,218.99,556.59,387.79,,
4149,-155.71,66.86,218.73,556.59,387.66,,
4150,-155.0333,66.9167,2.18,5.57,3.875,,
4151,-156.45,66.9667,2.18,5.57,3.875,,
4152,-149.92,68.41,204.8,556.59,380.695,,
4153,-166.47,65.94,226.92,556.59,391.755,,
4154,-166.28,66.09,225.58,556.59,391.085,,
4155,-165.5,66.36,223.18,556.59,389.885,,
4156,-164.41,66.13,225.23,556.59,390.91,,
4157,-164.27,66.55,221.49,556.59,389.04,,
4158,-163.95,66.52,221.76,556.59,389.175,,
4159,-159.13,66.33,223.45,556.59,390.02,,
4160,-157.93,64.6,238.74,556.59,397.665,,
4161,-156.84,64.92,235.93,556.59,396.26,,
4162,-156.91,65.28,232.76,556.59,394.675,,
4163,-157.16,65.64,229.57,556.59,393.08,,
4164,-163.9,65.58,230.1,556.59,393.345,,
4165,-161.17,66.19,224.7,556.59,390.645,,
4166,-161.79,66.4,222.83,556.59,389.71,,
4167,-156.19,67.74,210.84,556.59,383.715,,
4168,-158.72,68.33,205.52,556.59,381.055,,
4169,-159.86,68.25,206.25,556.59,381.42,,
4170,-162.55,67.66,211.56,556.59,384.075,,
4171,-162.82,67.38,214.07,556.59,385.33,,
4172,-164.07,67.64,211.74,556.59,384.165,,
4173,-146.9075,64.4444,2.4,5.57,3.985,,
4174,-146.67,64.31,241.28,556.59,398.935,,
4175,-145.8,64.22,242.07,556.59,399.33,,
4176,-145.6,64.09,243.2,556.59,399.895,,
4177,-145.65,63.19,251.04,556.59,403.815,,
4178,-145.5,63.12,251.65,556.59,404.12,,
4179,-145.94,63.05,252.25,556.59,404.42,,
4180,-145.51,62.95,253.12,556.59,404.855,,
4181,-144.19,62.71,255.19,556.59,405.89,,
4182,-143.8,62.91,253.46,556.59,405.025,,
4183,-142.29,63.23,250.69,556.59,403.64,,
4184,-141.63,62.97,252.94,556.59,404.765,,
4185,-141.55,62.89,253.64,556.59,405.115,,
4186,-141.07,62.65,255.71,556.59,406.15,,
4187,-143.54,63.36,249.56,556.59,403.075,,
4188,-144.71,63.74,246.26,556.59,401.425,,
4189,-143.74,69.46,195.28,556.59,375.935,,
4190,-144.05,69.41,195.74,556.59,376.165,,
4191,-144.03,69.44,195.47,556.59,376.03,,
4192,-151.58,63.92,244.69,556.59,400.64,,
4193,-155.28,67,217.48,556.59,387.035,,
4194,-165.75,66.38,223.01,556.59,389.8,,
4195,-154.62,63.02,252.51,556.59,404.55,,
4196,-156.83,61.63,264.47,556.59,410.53,,
4197,-155.65,61.56,265.07,556.59,410.83,,
4198,-155.74,61.24,267.8,556.59,412.195,,
4199,-154.29,60.64,272.89,556.59,414.74,,
4200,-155.05,60.16,276.95,556.59,416.77,,
4201,-156.28,60.05,277.87,556.59,417.23,,
4202,-156.89,59.38,283.49,556.59,420.04,,
4203,-156.03,59.18,285.16,556.59,420.875,,
4204,-155.95,58.77,288.58,556.59,422.585,,
4205,-156.73,58.81,288.24,556.59,422.415,,
4206,-157.78,58.74,288.82,556.59,422.705,,
4207,-159.15,58.79,288.41,556.59,422.5,,
4208,-158.27,59.53,282.24,556.59,419.415,,
4209,-158.52,59.8,279.97,556.59,418.28,,
4210,-159.37,59.57,281.9,556.59,419.245,,
4211,-160.08,59.13,285.58,556.59,421.085,,
4212,-160.58,59.43,283.07,556.59,419.83,,
4213,-161.78,59.75,280.39,556.59,418.49,,
4214,-161.9,60.03,278.04,556.59,417.315,,
4215,-163.08,60.12,277.28,556.59,416.935,,
4216,-164.07,60.33,275.51,556.59,416.05,,
4217,-162.63,60.58,273.4,556.59,414.995,,
4218,-161.77,60.46,274.41,556.59,415.5,,
4219,-161.68,61.08,269.16,556.59,412.875,,
4220,-162.93,60.98,270.01,556.59,413.3,,
4221,-164.33,60.93,270.43,556.59,413.51,,
4222,-164.2,61.43,266.18,556.59,411.385,,
4223,-165.1,61.53,265.32,556.59,410.955,,
4224,-165.53,62.08,260.61,556.59,408.6,,
4225,-164.63,62.1,260.44,556.59,408.515,,
4226,-164.5,62.55,256.57,556.59,406.58,,
4227,-163.6,62.37,258.12,556.59,407.355,,
4228,-163.62,62.02,261.13,556.59,408.86,,
4229,-162.17,62.38,258.04,556.59,407.315,,
4230,-161.67,62.17,259.84,556.59,408.215,,
4231,-159.55,62.49,257.09,556.59,406.84,,
4232,-159.57,62.94,253.2,556.59,404.895,,
4233,-158.08,63.05,252.25,556.59,404.42,,
4234,-157.92,63.52,248.17,556.59,402.38,,
4235,-159.38,63.51,248.26,556.59,402.425,,
4236,-158.85,63.91,244.78,556.59,400.685,,
4237,-149.03,63.85,245.3,556.59,400.945,,
4238,-148.85,63.72,246.43,556.59,401.51,,
4239,-148.67,63.38,249.39,556.59,402.99,,
4240,-147.9,63.29,250.17,556.59,403.38,,
4241,-147.65,63.2,250.95,556.59,403.77,,
4242,-149.1,63.35,249.65,556.59,403.12,,
4243,-150.12,62.73,255.02,556.59,405.805,,
4244,-148.2,61.8,2630.15,5565.85,4098,,
4245,-147.17,61.95,261.73,556.59,409.16,,
4246,-146.65,62.03,261.04,556.59,408.815,,
4247,-146.3,62.1,2604.43,5565.85,4085.14,,
4248,-146.15,61.08,269.16,556.59,412.875,,
4249,-145.73,61.12,268.82,556.59,412.705,,
4250,-145.2,61.72,263.7,556.59,410.145,,
4251,-146.02,62.1,260.44,556.59,408.515,,
4252,-148.2,61.8,2630.15,5565.85,4098,,
4253,-151.27,64.33,241.11,556.59,398.85,,
4254,-151.5,63.9,2448.64,5565.85,4007.245,,
4255,-152.52,63.54,248,556.59,402.295,,
4256,-153.56,63.25,250.52,556.59,403.555,,
4257,-154.06,68.48,204.17,556.59,380.38,,
4258,-154.64,68.36,205.25,556.59,380.92,,
4259,-155.86,68.66,202.54,556.59,379.565,,
4260,-156.42,68.75,201.73,556.59,379.16,,
4261,-158.13,68.14,207.24,556.59,381.915,,
4262,-155.05,69.7,193.1,556.59,374.845,,
4263,-156.27,70.7,183.96,556.59,370.275,,
4264,-154.98,71.04,180.84,556.59,368.715,,
4265,-157.41,70.83,182.77,556.59,369.68,,
4266,-158.49,70.69,184.05,556.59,370.32,,
4267,-159.55,70.58,185.06,556.59,370.825,,
4268,-158.43,70.26,187.99,556.59,372.29,,
4269,-161.8,70.11,189.36,556.59,372.975,,
4270,-161.27,69.88,191.46,556.59,374.025,,
4271,-162.72,69.81,192.1,556.59,374.345,,
4272,-162.96,69.48,195.1,556.59,375.845,,
4273,-162.03,69.62,193.83,556.59,375.21,,
4274,-160.91,69.56,194.37,556.59,375.48,,
4275,-156.11,69.74,192.73,556.59,374.66,,
4276,-153.45,69.31,196.65,556.59,376.62,,
4277,-148.52,68.66,202.54,556.59,379.565,,
4278,-149.06,68.82,201.09,556.59,378.84,,
4279,-148.95,69.24,197.28,556.59,376.935,,
4280,-149.26,70.02,190.18,556.59,373.385,,
4281,-147.4,70.08,189.63,556.59,373.11,,
4282,-145.77,70.09,189.54,556.59,373.065,,
4283,-143.75,70.06,189.82,556.59,373.205,,
4284,-143.55,69.86,191.64,556.59,374.115,,
4285,-146.61,69.84,191.82,556.59,374.205,,
4286,-147.59,69.97,190.64,556.59,373.615,,
4287,-150.33,69.55,194.47,556.59,375.53,,
4288,-151.16,69.6,194.01,556.59,375.3,,
4289,-151.89,69.92,191.09,556.59,373.84,,
4290,-153.26,69.58,194.19,556.59,375.39,,
4291,-152.27,69.23,197.37,556.59,376.98,,
4292,-149.11,70.44,186.34,556.59,371.465,,
4293,-150.51,70.3,187.62,556.59,372.105,,
4294,-153,70.51,185.7,556.59,371.145,,
4295,-153.72,70.87,182.4,556.59,369.495,,
4296,-153.87,70.29,187.71,556.59,372.15,,
4297,-150.79,68.8,201.27,556.59,378.93,,
4298,-151.32,68.91,200.28,556.59,378.435,,
4299,-151.71,68.36,205.25,556.59,380.92,,
4300,-144.65,63.71,246.52,556.59,401.555,,
4301,-143.93,63.57,247.74,556.59,402.165,,
4302,-135.65,66.05,225.94,556.59,391.265,,
4303,-123.65,60.35,275.34,556.59,415.965,,
4304,-102.27,57.23,301.26,556.59,428.925,,
4305,-101.85,54.73,321.39,556.59,438.99,,
4306,-100.9,51.65,345.34,556.59,450.965,,
4307,-99.71,53.03,334.73,556.59,445.66,,
4308,-99.65,50.71,352.46,556.59,454.525,,
4309,-99.28,49.43,361.99,556.59,459.29,,
4310,-99.25,49.58,360.88,556.59,458.735,,
4311,-97.96,56.35,308.41,556.59,432.5,,
4312,-80.5658,73.6697,1.56,5.57,3.565,,
4313,-79.0045,74.4133,1.5,5.57,3.535,,
4314,-85.9935,72.2935,1.69,5.57,3.63,,
4315,-80.0565,75.0647,1.43,5.57,3.5,,
4316,-81.1335,72.0502,1.72,5.57,3.645,,
4317,-80.0812,71.9668,1.72,5.57,3.645,,
4318,-78.3847,71.9177,1.73,5.57,3.65,,
4319,-70.8632,70.9587,1.82,5.57,3.695,,
4320,-72.2177,70.8968,1.82,5.57,3.695,,
4321,-74.7887,70.737,1.84,5.57,3.705,,
4322,-70.6595,70.4818,1.86,5.57,3.715,,
4323,-76.0587,70.2717,1.88,5.57,3.725,,
4324,-71.407,70.1307,1.89,5.57,3.73,,
4325,-75.43,70.0432,1.9,5.57,3.735,,
4326,-66.2817,67.7966,2.1,5.57,3.835,,
4327,-65.335,67.7028,2.11,5.57,3.84,,
4328,-62.903,66.9983,2.17,5.57,3.87,,
4329,-62.1698,66.9111,2.18,5.57,3.875,,
4330,-67.4143,66.865,2.19,5.57,3.88,,
4331,-63.9623,66.799,2.19,5.57,3.88,,
4332,-65.5938,66.5146,2.22,5.57,3.895,,
4333,-72.0118,66.4953,2.22,5.57,3.895,,
4334,-69.1608,66.1827,2.25,5.57,3.91,,
4335,-65.1705,66.1822,2.25,5.57,3.91,,
4336,-66.084,66.1372,2.25,5.57,3.91,,
4337,-64.1577,65.5807,2.3,5.57,3.935,,
4338,-65.1595,65.5742,2.3,5.57,3.935,,
4339,-68.296,65.0038,2.35,5.57,3.96,,
4340,-63.6032,64.947,2.36,5.57,3.965,,
4341,-77.5928,64.859,2.36,5.57,3.965,,
4342,-67.2827,64.6312,2.38,5.57,3.975,,
4343,-66.3007,64.6193,2.39,5.57,3.98,,
4344,-66.9523,64.0947,2.43,5.57,4,,
4345,-65.5211,63.6031,2.47,5.57,4.02,,
4346,-76.8593,63.5918,2.48,5.57,4.025,,
4347,-64.5458,63.4775,2.49,5.57,4.03,,
4348,-77.8165,63.3808,2.49,5.57,4.03,,
4349,-70.7908,63.185,2.51,5.57,4.04,,
4350,-67.0683,62.6407,2.56,5.57,4.065,,
4351,-68.2358,62.5133,2.57,5.57,4.07,,
4352,-67.1025,63.1123,2.52,5.57,4.045,,
4353,-65.1157,61.6758,2.64,5.57,4.105,,
4354,-63.4587,65.4407,2.31,5.57,3.94,,
4355,-64.687,66.3145,2.24,5.57,3.905,,
4356,-65.5642,65.845,2.28,5.57,3.925,,
4357,-63.152,65.668,22.93,55.66,39.295,,
4358,-65.766,66.267,22.4,55.66,39.03,,
4359,-64.67,65.271,23.28,55.66,39.47,,
4360,-64.586,65.865,22.76,55.66,39.21,,
4361,-67.413,65.35,23.21,55.66,39.435,,
4362,-62.965,58.194,29.33,55.66,42.495,,
4363,-61.542,56.368,30.83,55.66,43.245,,
4364,-61.99,56.523,30.7,55.66,43.18,,
4365,-64.195,59.882,27.93,55.66,41.795,,
4366,-61.414,56.842,30.44,55.66,43.05,,
4367,-61.806,56.647,30.6,55.66,43.13,,
4368,-84.683,72.27,16.95,55.66,36.305,,
4369,-85.67,72.911,16.36,55.66,36.01,,
4370,-76.431,72.383,16.85,55.66,36.255,,
4371,-62.932,58.63,28.97,55.66,42.315,,
4372,-77.496,72.749,16.51,55.66,36.085,,
4373,-62.228,56.477,30.74,55.66,43.2,,
4374,-68.524,63.768,24.6,55.66,40.13,,
4375,-69.935,65.692,22.91,55.66,39.285,,
4376,-70.409,69.883,19.14,55.66,37.4,,
4377,-68.714,70.464,18.61,55.66,37.135,,
4378,-68.175,65.917,22.71,55.66,39.185,,
4379,-67.309,69.418,19.57,55.66,37.615,,
4380,-67.295,66.099,22.55,55.66,39.105,,
4381,-67.817,69.893,19.13,55.66,37.395,,
4382,-79.326,73.002,16.27,55.66,35.965,,
4383,-50.533,64.392,24.06,55.66,39.86,,
4384,-51.883,64.85,23.65,55.66,39.655,,
4385,-51.717,64.308,24.13,55.66,39.895,,
4386,-76.155,64.68,23.8,55.66,39.73,,
4387,-47.753,61.005,26.98,55.66,41.32,,
4388,-48.994,61.487,26.57,55.66,41.115,,
4389,-78.019,64.579,23.89,55.66,39.775,,
4390,-49.616,62.08,26.06,55.66,40.86,,
4391,-49.095,61.753,26.34,55.66,41,,
4392,-47.12,60.958,27.02,55.66,41.34,,
4393,-75.725,64.476,23.98,55.66,39.82,,
4394,-78.956,72.278,16.94,55.66,36.3,,
4395,-46.468,60.853,27.11,55.66,41.385,,
4396,-72.523,70.535,18.55,55.66,37.105,,
4397,-62.43,45.37,391.02,556.59,473.805,,
4398,-121.6833,46.9,3.8,5.57,4.685,,
4399,-121.6792,46.9042,3.8,5.57,4.685,,
4400,-121.675,46.9083,3.8,5.57,4.685,,
4401,-121.6708,46.9125,3.8,5.57,4.685,,
4402,-121.6667,46.9167,3.8,5.57,4.685,,
4403,-121.65,46.9167,3.8,5.57,4.685,,
4404,-121.64,46.9167,3.8,5.57,4.685,,
4405,-121.6283,46.9167,3.8,5.57,4.685,,
4406,-121.6167,46.9167,3.8,5.57,4.685,,
4407,-121.5783,46.91,3.8,5.57,4.685,,
4408,-121.7625,46.7764,3.81,5.57,4.69,,
4409,-121.87,46.8317,3.81,5.57,4.69,,
4410,-121.6128,46.8978,3.8,5.57,4.685,,
4411,-121.7667,46.7819,3.81,5.57,4.69,,
4412,-121.5508,46.9033,3.8,5.57,4.685,,
4413,-121.8833,46.8,3.81,5.57,4.69,,
4414,-121.7881,46.7714,3.81,5.57,4.69,,
4415,-121.8122,46.7522,3.81,5.57,4.69,,
4416,-121.875,46.7683,3.81,5.57,4.69,,
4417,-121.8317,46.9767,3.8,5.57,4.685,,
4418,-121.8633,46.9967,3.8,5.57,4.685,,
4419,-122,46.7581,3.81,5.57,4.69,,
4420,-122.04,47.07,379.09,556.59,467.84,,
4421,-122.0533,47.0967,3.79,5.57,4.68,,
4422,-122.2986,46.8097,3.81,5.57,4.69,,
4423,-112,42.33,411.47,556.59,484.03,,
4424,-112,42.33,411.47,556.59,484.03,,
4425,-112,42.33,411.47,556.59,484.03,,
4426,-112,42.33,411.47,556.59,484.03,,
4427,-112,42.33,411.47,556.59,484.03,,
4428,-112,42.33,411.47,556.59,484.03,,
4429,-124.1169,44.0925,4,5.57,4.785,,
4430,-124.2164,43.5244,4.04,5.57,4.805,,
4431,-123.8439,43.5958,4.03,5.57,4.8,,
4432,-122.4939,45.8044,3.88,5.57,4.725,,
4433,-123.5792,45.8242,3.88,5.57,4.725,,
4434,-123.7208,45.2153,3.92,5.57,4.745,,
4435,-122.3269,46.6689,3.82,5.57,4.695,,
4436,-121.6364,46.5775,3.83,5.57,4.7,,
4437,-122.2381,44.0203,4,5.57,4.785,,
4438,-121.9814,44.8756,3.94,5.57,4.755,,
4439,-122.1131,44.8244,3.95,5.57,4.76,,
4440,-122.2614,44.3583,3.98,5.57,4.775,,
4441,-121.8058,46.6278,3.82,5.57,4.695,,
4442,-121.6081,46.6028,3.82,5.57,4.695,,
4443,-121.8064,44.4056,3.98,5.57,4.775,,
4444,-121.0669,46.6397,3.82,5.57,4.695,,
4445,-121.7972,45.5811,3.9,5.57,4.735,,
4446,-121.6939,45.2192,3.92,5.57,4.745,,
4447,-121.4181,46.6289,3.82,5.57,4.695,,
4448,-121.7878,45.0317,3.93,5.57,4.75,,
4449,-121.36,46.6569,3.82,5.57,4.695,,
4450,-121.3858,46.6433,3.82,5.57,4.695,,
4451,-121.6983,46.7628,3.81,5.57,4.69,,
4452,-121.8478,43.7994,4.02,5.57,4.795,,
4453,-122.0417,43.65,4.03,5.57,4.8,,
4454,-121.73,46.7697,3.81,5.57,4.69,,
4455,-122.0517,43.6206,4.03,5.57,4.8,,
4456,-121.8925,43.8239,4.02,5.57,4.795,,
4457,-121.7769,44.7964,3.95,5.57,4.76,,
4458,-122.1147,43.4119,4.04,5.57,4.805,,
4459,-121.5175,46.8694,3.81,5.57,4.69,,
4460,-121.7567,44.0339,4,5.57,4.785,,
4461,-122.0333,43.6983,4.02,5.57,4.795,,
4462,-121.9619,43.8108,4.02,5.57,4.795,,
4463,-122.0269,43.6778,4.03,5.57,4.8,,
4464,-122.2519,42.6517,4.09,5.57,4.83,,
4465,-121.6219,44.1014,4,5.57,4.785,,
4466,-122.2339,42.6581,4.09,5.57,4.83,,
4467,-121.7383,46.7917,3.81,5.57,4.69,,
4468,-121.1711,47.5789,3.75,5.57,4.66,,
4469,-121.6572,46.9111,3.8,5.57,4.685,,
4470,-121.72,46.8,381.01,556.59,468.8,,
4471,-121.6664,46.9192,3.8,5.57,4.685,,
4472,-123.1767,44.5503,3.97,5.57,4.77,,
4473,-124.0061,42.6975,4.09,5.57,4.83,,
4474,-123.9844,42.1872,4.12,5.57,4.845,,
4475,-122.8764,42.8964,4.08,5.57,4.825,,
4476,-122.5844,43.1181,4.06,5.57,4.815,,
4477,-124.1206,42.6022,4.1,5.57,4.835,,
4478,-122.4356,42.6589,4.09,5.57,4.83,,
4479,-122.3342,43.1667,4.06,5.57,4.815,,
4480,-123.8042,42.2214,4.12,5.57,4.845,,
4481,-124.0858,42.4333,4.11,5.57,4.84,,
4482,-123.3033,42.065,4.13,5.57,4.85,,
4483,-123.4594,42.0222,4.13,5.57,4.85,,
4484,-123.3714,42.0886,4.13,5.57,4.85,,
4485,-122.1561,43.1292,4.06,5.57,4.815,,
4486,-122.1247,42.64,4.09,5.57,4.83,,
4487,-122.2439,42.4444,4.11,5.57,4.84,,
4488,-118.45,42.7653,4.09,5.57,4.83,,
4489,-118.3433,42.9172,4.08,5.57,4.825,,
4490,-119.8806,42.2053,4.12,5.57,4.845,,
4491,-120.1489,42.6597,4.09,5.57,4.83,,
4492,-118.6492,42.7375,4.09,5.57,4.83,,
4493,-121.4311,44.5397,3.97,5.57,4.77,,
4494,-121.0453,44.4953,3.97,5.57,4.77,,
4495,-121.1286,44.0853,4,5.57,4.785,,
4496,-120.9536,42.3117,4.12,5.57,4.845,,
4497,-120.8806,45.9181,3.87,5.57,4.72,,
4498,-119.6628,44.9744,3.94,5.57,4.755,,
4499,-121.9917,42.445,4.11,5.57,4.84,,
4500,-121.9355,42.3978,4.11,5.57,4.84,,
4501,-121.9017,42.3183,4.12,5.57,4.845,,
4502,-121.8771,42.3893,4.11,5.57,4.84,,
4503,-119.8314,44.4269,3.97,5.57,4.77,,
4504,-118.7725,44.2369,3.99,5.57,4.78,,
4505,-119.3156,45.1164,3.93,5.57,4.75,,
4506,-120.3367,44.4369,3.97,5.57,4.77,,
4507,-121.0294,42.7619,4.09,5.57,4.83,,
4508,-119.6294,43.8936,4.01,5.57,4.79,,
4509,-120.1606,42.4211,4.11,5.57,4.84,,
4510,-120.6403,42.2833,4.12,5.57,4.845,,
4511,-121.5781,44.6219,3.96,5.57,4.765,,
